id,user,uid,version,changeset,timestamp
11249218,bot-mode,451693,3,14463932,2012-12-30T13:51:59Z
11249229,mahahahaneapneap,28399,3,55278686,2018-01-08T23:56:50Z
11249243,bot-mode,451693,7,14387602,2012-12-24T09:08:13Z
11249249,bot-mode,451693,3,14463932,2012-12-30T13:52:00Z
11249254,coleman,93788,4,15105035,2013-02-20T20:53:46Z
11249290,tunamanz,9553464,3,68435425,2019-03-23T06:03:11Z
11249299,bot-mode,451693,4,14463932,2012-12-30T13:52:01Z
11249300,coleman,93788,3,36248980,2015-12-29T19:38:46Z
11249306,coleman,93788,5,16825255,2013-07-04T16:50:01Z
11249315,bot-mode,451693,2,14929007,2013-02-06T02:14:32Z
11249338,mahahahaneapneap,28399,7,55337764,2018-01-10T23:42:11Z
11249341,bot-mode,451693,4,14929007,2013-02-06T02:14:35Z
11249342,baindran,8683369,4,66322148,2019-01-15T05:33:26Z
11249348,bot-mode,451693,2,14463932,2012-12-30T13:52:02Z
11249354,bot-mode,451693,3,14463932,2012-12-30T13:52:02Z
11249363,bot-mode,451693,3,14463932,2012-12-30T13:52:03Z
11249367,coleman,93788,5,17041213,2013-07-21T20:54:14Z
11249368,coleman,93788,3,17041213,2013-07-21T20:54:14Z
11249371,coleman,93788,4,26343735,2014-10-26T15:55:09Z
11249382,coleman,93788,3,19161205,2013-11-28T14:27:09Z
11249390,arkdatta,8683372,17,70317293,2019-05-16T12:45:48Z
11249392,bot-mode,451693,6,14929007,2013-02-06T02:14:45Z
11249394,bot-mode,451693,3,14463932,2012-12-30T13:52:04Z
11249449,baindran,8683369,4,67220540,2019-02-15T09:13:45Z
11249454,bot-mode,451693,4,14929007,2013-02-06T02:14:52Z
11249481,Iowa Kid,703517,5,43800903,2016-11-19T14:28:04Z
11249483,Margori123,1430450,4,24373525,2014-07-26T20:16:12Z
11249493,bot-mode,451693,2,14929007,2013-02-06T02:14:57Z
11249494,bot-mode,451693,4,14463932,2012-12-30T13:52:06Z
11249496,tunamanz,9553464,3,68479724,2019-03-24T18:09:11Z
11249497,tunamanz,9553464,3,68479724,2019-03-24T18:09:11Z
11249501,bot-mode,451693,4,14929007,2013-02-06T02:14:58Z
11249508,bot-mode,451693,2,14463932,2012-12-30T13:52:07Z
11249541,bot-mode,451693,3,14463932,2012-12-30T13:52:07Z
11249542,bot-mode,451693,3,14463932,2012-12-30T13:52:08Z
11249548,ediyes,1240849,4,33442384,2015-08-19T15:23:36Z
11249549,ediyes,1240849,4,33442384,2015-08-19T15:23:36Z
11249551,ediyes,1240849,4,33442384,2015-08-19T15:23:36Z
11249552,ediyes,1240849,4,33442384,2015-08-19T15:23:36Z
11249561,coleman,93788,3,15055515,2013-02-16T19:24:58Z
11249569,vsahith,9196087,7,68321697,2019-03-20T07:18:16Z
11249573,karnatim,8446891,4,68877889,2019-04-04T11:26:45Z
11249575,bot-mode,451693,3,14463932,2012-12-30T13:52:10Z
11249580,coleman,93788,3,18495886,2013-10-23T02:24:53Z
11249598,coleman,93788,4,16825063,2013-07-04T16:32:50Z
11249618,bot-mode,451693,2,14463932,2012-12-30T13:52:11Z
11249632,Iowa Kid,703517,4,37577367,2016-03-03T00:26:56Z
11249633,coleman,93788,6,19603819,2013-12-23T17:18:20Z
11249646,coleman,93788,3,19603819,2013-12-23T17:18:17Z
11249680,coleman,93788,4,19621203,2013-12-24T18:07:44Z
11249713,coleman,93788,3,15055515,2013-02-16T19:25:01Z
11249714,coleman,93788,3,16825063,2013-07-04T16:32:40Z
11249732,bot-mode,451693,2,14929007,2013-02-06T02:15:24Z
11249735,bot-mode,451693,3,14387602,2012-12-24T09:08:13Z
11249743,bot-mode,451693,3,14387602,2012-12-24T09:08:13Z
11249745,coleman,93788,7,20877339,2014-03-02T23:48:12Z
11249748,bot-mode,451693,3,14387602,2012-12-24T09:08:14Z
11249759,bot-mode,451693,2,14463932,2012-12-30T13:52:13Z
11249762,coleman,93788,4,19621203,2013-12-24T18:07:43Z
11249766,bot-mode,451693,2,14929007,2013-02-06T02:15:28Z
11249768,bot-mode,451693,3,14929007,2013-02-06T02:15:28Z
11249786,coleman,93788,3,16825063,2013-07-04T16:32:46Z
11249823,coleman,93788,5,18495966,2013-10-23T02:39:26Z
11249827,bot-mode,451693,2,14929007,2013-02-06T02:15:34Z
11249829,coleman,93788,3,15056669,2013-02-16T21:08:42Z
11249859,bot-mode,451693,3,14929007,2013-02-06T02:15:38Z
11249862,coleman,93788,4,26344013,2014-10-26T16:08:45Z
11249871,coleman,93788,5,36252600,2015-12-29T23:02:42Z
11249873,bot-mode,451693,2,14387602,2012-12-24T09:08:14Z
11249875,coleman,93788,4,36252600,2015-12-29T23:02:42Z
11249885,lorandr_telenav,4973384,4,63456392,2018-10-12T13:14:00Z
11249901,DaveHansenTiger,7168,1,418727,2007-11-06T11:32:17Z
11249908,coleman,93788,5,36248980,2015-12-29T19:38:41Z
11249909,LnxNoob,76226,2,7137074,2011-01-30T17:41:42Z
11249910,ELadner,22925,3,33425415,2015-08-18T20:13:40Z
11249911,bot-mode,451693,2,14929007,2013-02-06T02:15:46Z
11249917,bot-mode,451693,2,14463932,2012-12-30T13:52:15Z
11249919,coleman,93788,3,19161205,2013-11-28T14:27:11Z
11249935,bot-mode,451693,2,14463932,2012-12-30T13:52:16Z
11249937,bot-mode,451693,2,14463932,2012-12-30T13:52:16Z
11249954,bot-mode,451693,4,14387602,2012-12-24T09:08:14Z
11249965,bot-mode,451693,3,14463932,2012-12-30T13:52:16Z
11249981,coleman,93788,5,19161205,2013-11-28T14:27:13Z
11250029,bot-mode,451693,2,14929007,2013-02-06T02:15:56Z
11250035,coleman,93788,3,17117200,2013-07-27T18:43:15Z
11250047,coleman,93788,5,18540543,2013-10-25T18:26:25Z
11250049,coleman,93788,4,26343735,2014-10-26T15:55:10Z
11250051,coleman,93788,3,36248980,2015-12-29T19:38:41Z
11250054,bot-mode,451693,2,14463932,2012-12-30T13:52:18Z
11250059,bot-mode,451693,2,14463932,2012-12-30T13:52:18Z
11250062,bot-mode,451693,3,14463932,2012-12-30T13:52:18Z
11250063,LnxNoob,76226,2,7344711,2011-02-20T16:46:17Z
11250066,bot-mode,451693,2,14463932,2012-12-30T13:52:18Z
11250075,bot-mode,451693,3,14387602,2012-12-24T09:08:15Z
11250114,maxerickson,360392,5,51925435,2017-09-11T03:31:24Z
11250119,coleman,93788,3,26344013,2014-10-26T16:08:45Z
11250124,coleman,93788,3,17589207,2013-08-30T13:16:07Z
11250152,bot-mode,451693,3,14929007,2013-02-06T02:16:12Z
11250155,bot-mode,451693,3,14929007,2013-02-06T02:16:12Z
11250160,bot-mode,451693,3,14463932,2012-12-30T13:52:20Z
11250163,coleman,93788,3,18495966,2013-10-23T02:39:28Z
11250167,bot-mode,451693,3,14929007,2013-02-06T02:16:13Z
11250177,bot-mode,451693,3,14463932,2012-12-30T13:52:21Z
11250181,coleman,93788,3,19161205,2013-11-28T14:27:12Z
11250191,coleman,93788,3,36248980,2015-12-29T19:38:41Z
11250195,coleman,93788,3,16825063,2013-07-04T16:32:27Z
11250209,coleman,93788,3,18540543,2013-10-25T18:26:22Z
11250213,LnxNoob,76226,2,9639538,2011-10-24T01:04:14Z
11250288,mohapd,8476262,7,69473403,2019-04-23T04:18:29Z
11250320,bot-mode,451693,3,14463932,2012-12-30T13:52:23Z
11250321,eichmat,6752254,4,52640194,2017-10-04T23:05:09Z
11250328,bot-mode,451693,4,14463932,2012-12-30T13:52:23Z
11250330,bot-mode,451693,3,14929007,2013-02-06T02:16:33Z
11250337,bot-mode,451693,2,14463932,2012-12-30T13:52:24Z
11250339,bot-mode,451693,2,14929007,2013-02-06T02:16:34Z
11250340,bot-mode,451693,4,14929007,2013-02-06T02:16:35Z
11250380,grouper,369983,4,10218707,2011-12-27T18:56:24Z
11250405,coleman,93788,3,16825063,2013-07-04T16:32:46Z
11250408,njtbusfan,8107451,20,64547574,2018-11-15T23:23:36Z
11250420,coleman,93788,3,18540543,2013-10-25T18:26:24Z
11250421,bot-mode,451693,4,14929007,2013-02-06T02:16:40Z
11250424,mohapd,8476262,6,63225815,2018-10-05T10:26:09Z
11250429,bot-mode,451693,2,14463932,2012-12-30T13:52:26Z
11250436,coleman,93788,3,15056669,2013-02-16T21:08:42Z
11250438,bot-mode,451693,3,14463932,2012-12-30T13:52:26Z
11250439,bot-mode,451693,3,14929007,2013-02-06T02:16:41Z
11250441,bot-mode,451693,2,14463932,2012-12-30T13:52:26Z
11250442,bot-mode,451693,5,14387602,2012-12-24T09:08:15Z
11250443,bot-mode,451693,3,14929007,2013-02-06T02:16:41Z
11250450,tunamanz,9553464,3,68479724,2019-03-24T18:09:11Z
11250453,tunamanz,9553464,3,68479724,2019-03-24T18:09:11Z
11250456,MilaZ,2065004,4,22916584,2014-06-13T21:05:07Z
11250470,bot-mode,451693,3,14463932,2012-12-30T13:52:28Z
11250475,ELadner,22925,5,33425415,2015-08-18T20:13:38Z
11250476,bot-mode,451693,2,14463932,2012-12-30T13:52:28Z
11250520,coleman,93788,3,20877339,2014-03-02T23:48:08Z
11250532,bot-mode,451693,4,14929007,2013-02-06T02:16:53Z
11250537,bot-mode,451693,3,14929007,2013-02-06T02:16:53Z
11250582,bot-mode,451693,3,14463932,2012-12-30T13:52:30Z
11250591,bot-mode,451693,3,14463932,2012-12-30T13:52:30Z
11250593,bot-mode,451693,3,14463932,2012-12-30T13:52:30Z
11250600,abhap,8369525,3,63550502,2018-10-15T17:41:00Z
11250601,bot-mode,451693,3,14929007,2013-02-06T02:16:56Z
11250629,Chetan_Gowda,2644101,4,32514314,2015-07-09T09:27:17Z
11250631,coleman,93788,4,16894508,2013-07-10T03:03:58Z
11250648,rrkum,8837712,4,63215787,2018-10-05T04:02:18Z
11250650,coleman,93788,3,15486845,2013-03-25T03:32:12Z
11250651,coleman,93788,3,15486845,2013-03-25T03:32:12Z
11250675,changurl,8407156,6,63539968,2018-10-15T12:22:33Z
11250678,bot-mode,451693,3,14463932,2012-12-30T13:52:33Z
11250680,andygol,94578,4,33626955,2015-08-27T17:53:39Z
11250691,bot-mode,451693,2,14929007,2013-02-06T02:17:01Z
11250708,coleman,93788,3,26343735,2014-10-26T15:55:11Z
11250717,bot-mode,451693,3,14463932,2012-12-30T13:52:34Z
11250740,coleman,93788,3,20877339,2014-03-02T23:48:04Z
11250754,bot-mode,451693,3,14929007,2013-02-06T02:17:05Z
11250756,bot-mode,451693,2,14929007,2013-02-06T02:17:05Z
11250820,bot-mode,451693,2,14463932,2012-12-30T13:52:35Z
11250835,bot-mode,451693,2,15792703,2013-04-20T05:03:21Z
11250842,bot-mode,451693,3,15792703,2013-04-20T05:03:22Z
11250862,bot-mode,451693,2,15792703,2013-04-20T05:03:28Z
11250868,bot-mode,451693,3,14463932,2012-12-30T13:52:36Z
11250871,bot-mode,451693,2,14463932,2012-12-30T13:52:36Z
11250872,coleman,93788,3,19161205,2013-11-28T14:27:10Z
11250873,bot-mode,451693,2,14463932,2012-12-30T13:52:36Z
11250876,andreis_telenav,4870032,4,59168939,2018-05-22T05:00:07Z
11250897,bot-mode,451693,2,15792703,2013-04-20T05:03:32Z
11250904,bot-mode,451693,3,14387602,2012-12-24T09:08:16Z
11250920,bot-mode,451693,3,15792703,2013-04-20T05:03:35Z
11250923,nishisi,8533313,4,64036285,2018-10-31T07:33:39Z
11250926,bot-mode,451693,3,14463932,2012-12-30T13:52:36Z
11250927,coleman,93788,4,16825063,2013-07-04T16:32:50Z
11250932,tunamanz,9553464,4,68479724,2019-03-24T18:09:10Z
11250944,bot-mode,451693,2,15792703,2013-04-20T05:03:37Z
11250950,coleman,93788,3,12937757,2012-09-01T00:17:11Z
11250952,coleman,93788,2,12937757,2012-09-01T00:17:12Z
11250959,coleman,93788,3,19161205,2013-11-28T14:27:20Z
11250960,coleman,93788,3,19161205,2013-11-28T14:27:20Z
11250976,bot-mode,451693,4,15792703,2013-04-20T05:03:40Z
11250983,coleman,93788,3,20877339,2014-03-02T23:48:04Z
11250988,coleman,93788,4,16825063,2013-07-04T16:32:30Z
11250989,bot-mode,451693,4,15792703,2013-04-20T05:03:42Z
11250997,coleman,93788,4,17039803,2013-07-21T18:57:27Z
11251001,coleman,93788,4,19161205,2013-11-28T14:27:23Z
11251004,bot-mode,451693,3,14463932,2012-12-30T13:52:38Z
11251005,bot-mode,451693,3,14463932,2012-12-30T13:52:38Z
11251006,coleman,93788,3,19161205,2013-11-28T14:27:08Z
11251029,istvanv_telenav,4972028,6,58439908,2018-04-26T11:23:22Z
11251062,andygol,94578,4,33626955,2015-08-27T17:53:39Z
11251063,bot-mode,451693,3,15792703,2013-04-20T05:03:53Z
11251064,bot-mode,451693,3,14463932,2012-12-30T13:52:39Z
11251080,baindran,8683369,4,67220540,2019-02-15T09:13:45Z
11251088,cowboy4,3732840,3,37967843,2016-03-21T03:58:38Z
11251119,bot-mode,451693,2,14929007,2013-02-06T02:17:26Z
11251123,bot-mode,451693,2,14463932,2012-12-30T13:52:40Z
11251156,bot-mode,451693,3,14929007,2013-02-06T02:17:29Z
11251157,coleman,93788,3,17039803,2013-07-21T18:57:25Z
11251158,coleman,93788,3,17039803,2013-07-21T18:57:25Z
11251191,bot-mode,451693,3,14463932,2012-12-30T13:52:40Z
11251208,bot-mode,451693,3,14929007,2013-02-06T02:17:33Z
11251210,eichmat,6752254,4,52765947,2017-10-09T17:10:39Z
11251211,bot-mode,451693,2,14929007,2013-02-06T02:17:33Z
11251226,bot-mode,451693,3,14463932,2012-12-30T13:52:41Z
11251230,bot-mode,451693,3,14463932,2012-12-30T13:52:41Z
11251242,bot-mode,451693,3,14463932,2012-12-30T13:52:41Z
11251277,coleman,93788,3,17118620,2013-07-27T20:58:36Z
11251281,coleman,93788,3,19335698,2013-12-08T06:47:30Z
11251283,coleman,93788,3,19335698,2013-12-08T06:47:31Z
11251287,andrewpmk,1679,6,25233680,2014-09-04T19:08:36Z
11251288,coleman,93788,4,14784874,2013-01-25T19:31:10Z
11251290,bot-mode,451693,2,14463932,2012-12-30T13:52:43Z
11251333,coleman,93788,5,19603819,2013-12-23T17:18:23Z
11251351,Andrew Matheny_import,4904442,3,51976927,2017-09-12T15:25:36Z
11251363,bot-mode,451693,3,14463932,2012-12-30T13:52:44Z
11251367,coleman,93788,3,17029452,2013-07-20T22:27:30Z
11251383,LnxNoob,76226,2,9639538,2011-10-24T01:04:10Z
11251386,LnxNoob,76226,2,9639538,2011-10-24T01:04:15Z
11251387,LnxNoob,76226,2,9639538,2011-10-24T01:04:15Z
11251395,coleman,93788,3,18495966,2013-10-23T02:39:25Z
11251426,bot-mode,451693,2,14463932,2012-12-30T13:52:45Z
11251428,jlevente,684651,3,64506144,2018-11-14T22:43:17Z
11251430,bot-mode,451693,2,14929007,2013-02-06T02:17:53Z
11251438,coleman,93788,3,15056764,2013-02-16T21:18:35Z
11251439,coleman,93788,3,18495886,2013-10-23T02:25:02Z
11251475,coleman,93788,3,15056764,2013-02-16T21:18:37Z
11251484,bot-mode,451693,2,14929007,2013-02-06T02:17:58Z
11251489,bot-mode,451693,3,14463932,2012-12-30T13:52:46Z
11251491,bot-mode,451693,3,14463932,2012-12-30T13:52:46Z
11251492,Dion Dock,97431,3,45355237,2017-01-21T17:58:54Z
11251502,baindran,8683369,4,67220540,2019-02-15T09:13:44Z
11251555,njtbusfan,8107451,22,64547574,2018-11-15T23:23:38Z
11251573,coleman,93788,3,17118620,2013-07-27T20:58:39Z
11251579,coleman,93788,3,36252600,2015-12-29T23:02:44Z
11251584,coleman,93788,5,15056764,2013-02-16T21:18:37Z
11251616,bot-mode,451693,2,14463932,2012-12-30T13:52:47Z
11251618,bot-mode,451693,2,14463932,2012-12-30T13:52:48Z
11251621,bot-mode,451693,2,14929007,2013-02-06T02:18:14Z
11251633,bot-mode,451693,2,14463932,2012-12-30T13:52:48Z
11251649,bot-mode,451693,3,14929007,2013-02-06T02:18:16Z
11251673,baindran,8683369,4,67220540,2019-02-15T09:13:44Z
11251691,coleman,93788,3,16825063,2013-07-04T16:32:58Z
11251703,bot-mode,451693,3,14463932,2012-12-30T13:52:49Z
11251711,coleman,93788,4,18540583,2013-10-25T18:28:35Z
11251714,coleman,93788,5,18540583,2013-10-25T18:28:35Z
11251716,bot-mode,451693,3,14463932,2012-12-30T13:52:50Z
11251725,bot-mode,451693,2,14463932,2012-12-30T13:52:50Z
11251731,bot-mode,451693,3,14463932,2012-12-30T13:52:50Z
11251772,coleman,93788,4,18495886,2013-10-23T02:25:06Z
11251778,bot-mode,451693,3,14463932,2012-12-30T13:52:51Z
11251877,njtbusfan,8107451,7,64547574,2018-11-15T23:23:38Z
11251896,bot-mode,451693,3,14463932,2012-12-30T13:52:52Z
11251908,arkdatta,8683372,22,70392874,2019-05-18T17:34:55Z
11251916,coleman,93788,3,19161205,2013-11-28T14:27:13Z
11251921,jharpster-import,6628578,4,51989484,2017-09-12T23:55:40Z
11251926,bot-mode,451693,2,14387602,2012-12-24T09:08:17Z
11251936,mahahahaneapneap,28399,4,55278765,2018-01-09T00:02:58Z
11251938,bot-mode,451693,3,14929007,2013-02-06T02:18:51Z
11251941,bot-mode,451693,3,14929007,2013-02-06T02:18:51Z
11251945,bot-mode,451693,2,14463932,2012-12-30T13:52:54Z
11251955,bot-mode,451693,3,14929007,2013-02-06T02:18:53Z
11252002,DaveHansenTiger,7168,1,418727,2007-11-06T11:55:50Z
11252010,bot-mode,451693,3,14929007,2013-02-06T02:18:58Z
11252018,coleman,93788,3,19161205,2013-11-28T14:27:12Z
11252096,bot-mode,451693,3,14463932,2012-12-30T13:52:56Z
11252149,coleman,93788,3,18977902,2013-11-18T17:09:39Z
11252150,coleman,93788,3,19161205,2013-11-28T14:27:18Z
11252156,bot-mode,451693,2,14463932,2012-12-30T13:52:57Z
11252201,bot-mode,451693,3,14463932,2012-12-30T13:52:57Z
11252213,coleman,93788,4,17125505,2013-07-28T13:37:17Z
11252214,bot-mode,451693,3,14929007,2013-02-06T02:19:15Z
11252269,coleman,93788,3,16894508,2013-07-10T03:03:57Z
11252271,bot-mode,451693,2,14463932,2012-12-30T13:52:58Z
11252272,coleman,93788,3,15055515,2013-02-16T19:25:13Z
11252279,grossing,175600,2,4174208,2010-03-19T20:53:59Z
11252280,bot-mode,451693,3,14463932,2012-12-30T13:52:59Z
11252314,coleman,93788,3,16825063,2013-07-04T16:32:33Z
11252323,bot-mode,451693,2,14463932,2012-12-30T13:53:00Z
11252325,MilaZ,2065004,4,22916584,2014-06-13T21:05:03Z
11252339,bot-mode,451693,2,14929007,2013-02-06T02:19:31Z
11252354,eadamk,8476256,17,64072675,2018-11-01T10:08:06Z
11252355,bot-mode,451693,6,14387602,2012-12-24T09:08:18Z
11252358,bot-mode,451693,4,14929007,2013-02-06T02:19:33Z
11252373,coleman,93788,3,36248980,2015-12-29T19:38:42Z
11252377,coleman,93788,3,15056669,2013-02-16T21:08:50Z
11252379,coleman,93788,3,18540543,2013-10-25T18:26:20Z
11252471,tokyobill,584970,2,11494196,2012-05-04T02:52:23Z
11252475,bot-mode,451693,2,14463932,2012-12-30T13:53:02Z
11252495,coleman,93788,3,15055515,2013-02-16T19:25:03Z
11252514,bot-mode,451693,2,14463932,2012-12-30T13:53:03Z
11252537,bot-mode,451693,2,14463932,2012-12-30T13:53:03Z
11252600,Iowa Kid,703517,4,37577367,2016-03-03T00:26:56Z
11252622,bot-mode,451693,2,14929007,2013-02-06T02:19:53Z
11252660,DaveHansenTiger,7168,1,418727,2007-11-06T12:09:18Z
11252666,zacmccormick,492311,2,13934996,2012-11-19T17:55:03Z
11252680,coleman,93788,3,19335698,2013-12-08T06:47:29Z
11252682,njtbusfan,8107451,8,64541503,2018-11-15T19:27:22Z
11252717,coleman,93788,4,16894508,2013-07-10T03:03:57Z
11252719,bot-mode,451693,2,14463932,2012-12-30T13:53:05Z
11252727,mohapd,8476262,14,68286746,2019-03-19T09:22:48Z
11252748,coleman,93788,2,19335698,2013-12-08T06:47:33Z
11252754,coleman,93788,3,19335698,2013-12-08T06:47:32Z
11252766,coleman,93788,5,16825063,2013-07-04T16:32:39Z
11252772,bot-mode,451693,3,14463932,2012-12-30T13:53:07Z
11252775,tunamanz,9553464,3,68435425,2019-03-23T06:03:12Z
11252779,bot-mode,451693,2,14929007,2013-02-06T02:20:10Z
11252782,baindran,8683369,4,66322148,2019-01-15T05:33:27Z
11252790,coleman,93788,3,19335698,2013-12-08T06:47:30Z
11252798,bot-mode,451693,2,14463932,2012-12-30T13:53:08Z
11252835,bot-mode,451693,3,14463932,2012-12-30T13:53:09Z
11252836,bot-mode,451693,2,14929007,2013-02-06T02:20:19Z
11252838,bot-mode,451693,3,14463932,2012-12-30T13:53:09Z
11252844,bot-mode,451693,2,14929007,2013-02-06T02:20:19Z
11252845,coleman,93788,3,17589207,2013-08-30T13:16:10Z
11252879,coleman,93788,3,15055515,2013-02-16T19:25:04Z
11252880,arpremna,8446886,4,69655342,2019-04-28T06:12:58Z
11252911,bot-mode,451693,3,14463932,2012-12-30T13:53:10Z
11252914,coleman,93788,5,18495966,2013-10-23T02:39:29Z
11252934,bot-mode,451693,2,14463932,2012-12-30T13:53:10Z
11252936,coleman,93788,3,19335698,2013-12-08T06:47:30Z
11252955,coleman,93788,4,19602076,2013-12-23T15:29:10Z
11252956,Sergey Kozyr,195702,6,56232350,2018-02-10T03:32:14Z
11252958,bot-mode,451693,3,14463932,2012-12-30T13:53:11Z
11252962,bot-mode,451693,4,14463932,2012-12-30T13:53:11Z
11252973,coleman,93788,3,19603819,2013-12-23T17:18:21Z
11252984,coleman,93788,3,18495886,2013-10-23T02:25:00Z
11252991,coleman,93788,3,19161205,2013-11-28T14:27:16Z
11253007,Dion Dock,97431,4,45359734,2017-01-21T22:30:50Z
11253010,coleman,93788,3,19335698,2013-12-08T06:47:30Z
11253020,tokyobill,584970,2,11494196,2012-05-04T02:52:03Z
11253030,bot-mode,451693,4,14463932,2012-12-30T13:53:13Z
11253045,bot-mode,451693,3,14929007,2013-02-06T02:20:38Z
11253051,bot-mode,451693,3,14463932,2012-12-30T13:53:13Z
11253056,bot-mode,451693,2,14463932,2012-12-30T13:53:13Z
11253107,coleman,93788,3,17960122,2013-09-21T17:02:57Z
11253109,bot-mode,451693,3,14929007,2013-02-06T02:20:45Z
11253142,bot-mode,451693,3,14929007,2013-02-06T02:20:48Z
11253147,Dion Dock,97431,4,45359734,2017-01-21T22:30:50Z
11253173,bot-mode,451693,3,14463932,2012-12-30T13:53:15Z
11253179,coleman,93788,3,15056669,2013-02-16T21:08:47Z
11253180,bot-mode,451693,3,14463932,2012-12-30T13:53:15Z
11253197,bot-mode,451693,2,14463932,2012-12-30T13:53:15Z
11253200,bot-mode,451693,3,14463932,2012-12-30T13:53:15Z
11253202,coleman,93788,3,17960122,2013-09-21T17:02:57Z
11253207,RichRico,2219338,4,32504493,2015-07-08T19:57:15Z
11253210,bot-mode,451693,2,14463932,2012-12-30T13:53:16Z
11253235,bot-mode,451693,3,14463932,2012-12-30T13:53:17Z
11253237,coleman,93788,5,18495886,2013-10-23T02:25:03Z
11253254,coleman,93788,3,36248980,2015-12-29T19:38:40Z
11253262,ntanniru,9196100,21,69562937,2019-04-25T12:31:17Z
11253284,bot-mode,451693,2,14463932,2012-12-30T13:53:18Z
11253289,njtbusfan,8107451,13,64547574,2018-11-15T23:23:38Z
11253291,coleman,93788,3,15055515,2013-02-16T19:25:10Z
11253323,CloCkWeRX,172061,8,41028030,2016-07-26T04:42:04Z
11253328,bot-mode,451693,4,14929007,2013-02-06T02:21:07Z
11253329,bot-mode,451693,3,14463932,2012-12-30T13:53:20Z
11253331,njtbusfan,8107451,14,64600719,2018-11-17T16:44:56Z
11253332,bot-mode,451693,2,14929007,2013-02-06T02:21:08Z
11253336,coleman,93788,4,20877339,2014-03-02T23:48:11Z
11253338,coleman,93788,4,20877339,2014-03-02T23:48:11Z
11253341,coleman,93788,4,20877339,2014-03-02T23:48:11Z
11253389,bot-mode,451693,3,14929007,2013-02-06T02:21:17Z
11253391,bot-mode,451693,3,14929007,2013-02-06T02:21:18Z
11253424,bot-mode,451693,2,14929007,2013-02-06T02:21:22Z
11253430,bot-mode,451693,4,14463932,2012-12-30T13:53:21Z
11253433,eichmat,6752254,2,52640194,2017-10-04T23:05:06Z
11253438,bot-mode,451693,3,14463932,2012-12-30T13:53:21Z
11253448,coleman,93788,4,36248980,2015-12-29T19:38:46Z
11253465,tokyobill,584970,2,11494196,2012-05-04T02:51:57Z
11253472,coleman,93788,3,17039803,2013-07-21T18:57:23Z
11253473,coleman,93788,3,17039803,2013-07-21T18:57:23Z
11253485,coleman,93788,4,17039803,2013-07-21T18:57:17Z
11253488,coleman,93788,3,17589207,2013-08-30T13:16:11Z
11253491,bot-mode,451693,2,14463932,2012-12-30T13:53:22Z
11253493,bot-mode,451693,3,14463932,2012-12-30T13:53:22Z
11253494,bot-mode,451693,2,14463932,2012-12-30T13:53:23Z
11253504,coleman,93788,6,17042877,2013-07-22T00:56:16Z
11253509,WIJG,2014354,9,47371659,2017-04-02T02:51:56Z
11253531,HokiePilot,155066,5,14952315,2013-02-08T05:37:27Z
11253533,bot-mode,451693,2,14463932,2012-12-30T13:53:24Z
11253537,bot-mode,451693,2,14463932,2012-12-30T13:53:24Z
11253555,bot-mode,451693,2,14463932,2012-12-30T13:53:24Z
11253556,bot-mode,451693,3,14463932,2012-12-30T13:53:25Z
11253565,bot-mode,451693,2,14463932,2012-12-30T13:53:25Z
11253570,bot-mode,451693,3,14463932,2012-12-30T13:53:25Z
11253583,bot-mode,451693,4,15792703,2013-04-20T05:04:25Z
11253591,bot-mode,451693,7,14463932,2012-12-30T13:53:26Z
11253656,DaveHansenTiger,7168,1,418974,2007-11-06T12:22:51Z
11253659,DaveHansenTiger,7168,1,418974,2007-11-06T12:22:53Z
11253664,bot-mode,451693,3,14463932,2012-12-30T13:53:26Z
11253670,bot-mode,451693,2,15792703,2013-04-20T05:04:32Z
11253711,eichmat,6752254,4,52640194,2017-10-04T23:05:08Z
11253731,coleman,93788,4,18495886,2013-10-23T02:25:06Z
11253756,bot-mode,451693,2,14463932,2012-12-30T13:53:27Z
11253804,bot-mode,451693,3,14463932,2012-12-30T13:53:27Z
11253808,coleman,93788,4,19161205,2013-11-28T14:27:15Z
11253810,bot-mode,451693,2,14463932,2012-12-30T13:53:28Z
11253811,coleman,93788,3,19603819,2013-12-23T17:18:17Z
11253824,mahahahaneapneap,28399,6,55278686,2018-01-08T23:56:50Z
11253830,bot-mode,451693,2,14929007,2013-02-06T02:21:51Z
11253859,bot-mode,451693,2,14463932,2012-12-30T13:53:31Z
11253872,bot-mode,451693,4,14463932,2012-12-30T13:53:31Z
11253880,bot-mode,451693,2,14929007,2013-02-06T02:21:55Z
11253924,coleman,93788,2,17029452,2013-07-20T22:27:31Z
11253927,coleman,93788,3,17029452,2013-07-20T22:27:31Z
11253936,coleman,93788,4,26331133,2014-10-25T21:52:52Z
11253958,coleman,93788,4,14784874,2013-01-25T19:31:10Z
11253960,bot-mode,451693,2,14463932,2012-12-30T13:53:31Z
11253980,coleman,93788,2,15055814,2013-02-16T19:51:58Z
11253985,coleman,93788,4,26331133,2014-10-25T21:52:51Z
11254014,bot-mode,451693,2,15792703,2013-04-20T05:04:54Z
11254045,tunamanz,9553464,4,68479724,2019-03-24T18:09:08Z
11254058,bot-mode,451693,3,14463932,2012-12-30T13:53:33Z
11254064,bot-mode,451693,2,15792703,2013-04-20T05:05:04Z
11254070,andreis_telenav,4870032,5,59168939,2018-05-22T05:00:07Z
11254091,bot-mode,451693,3,14463932,2012-12-30T13:53:35Z
11254149,coleman,93788,3,17041213,2013-07-21T20:54:17Z
